city,state,zip,latitude,longitude,id,opendate,openyear
Midpines,CA,95345,37.543591,-119.92123,150692,9/30/2019,2019
Milpitas,CA,95035,37.413502,-121.8984,149333,9/30/2019,2019
Essex,CA,92332,34.919319,-115.06631,150561,9/30/2019,2019
San Diego,CA,92014,32.9529,-117.2354,149354,9/30/2019,2019
Palm Springs,CA,92262,33.825298,-116.5478,149342,9/30/2019,2019
San Francisco,CA,94108,37.795143,-122.40431,150511,9/30/2019,2019
Arroyo Grande,CA,93420,35.124672,-120.57655,150630,9/30/2019,2019
Fontana,CA,92336,34.1511,-117.4714,149310,9/30/2019,2019
Placerville,CA,95667,38.694214,-120.90884,150590,9/30/2019,2019
Laytonville,CA,95454,39.689301,-123.4833,149323,9/30/2019,2019
Lakeside,CA,92040,32.939632,-116.87358,150650,9/30/2019,2019
La Jolla,CA,92093,32.880287,-117.22334,150729,9/30/2019,2019
Healdsburg,CA,95448,38.67244,-122.80399,150542,9/30/2019,2019
South San Francisco,CA,94080,37.657349,-122.40061,150551,9/30/2019,2019
Chico,CA,95928,39.726601,-121.8028,149303,9/30/2019,2019
Newark,CA,94560,37.525902,-122.0065,149336,9/30/2019,2019
Anaheim,CA,92808,33.866798,-117.7477,149288,9/30/2019,2019
St Helena,CA,94574,38.501019,-122.46314,150497,9/30/2019,2019
Vallejo,CA,94591,38.131199,-122.2234,149361,9/30/2019,2019
Sacramento,CA,95814,38.581215,-121.495,150589,9/30/2019,2019
San Francisco,CA,94108,37.791183,-122.41294,150598,9/30/2019,2019
Antioch,CA,94531,37.963501,-121.7373,149290,9/30/2019,2019
San Rafael,CA,94901,37.974838,-122.53152,150730,9/30/2019,2019
Los Angeles,CA,90045,33.945782,-118.38442,150491,9/30/2019,2019
Rancho Mirage,CA,92270,33.741501,-116.4098,149347,9/30/2019,2019
San Jose,CA,95118,37.244598,-121.8911,149356,9/30/2019,2019
San Jose,CA,95128,37.322006,-121.94918,150643,9/30/2019,2019
San Jose,CA,95128,37.322006,-121.94918,150601,9/30/2019,2019
Newark,CA,94560,37.536236,-122.06279,150501,9/30/2019,2019
Paso Robles,CA,93446,35.559242,-120.75802,150744,9/30/2019,2019
Palm Desert,CA,92260,33.718811,-116.38164,150543,9/30/2019,2019
Pleasant Hill,CA,94523,37.961819,-122.055,150741,9/30/2019,2019
Big Sur,CA,93920,36.226898,-121.7614,149296,9/30/2019,2019
Placerville,CA,95667,38.7304,-120.788,149344,9/30/2019,2019
Visalia,CA,93277,36.324966,-119.35295,150666,9/30/2019,2019
Los Alamos,CA,93401,34.744331,-120.27168,150617,9/30/2019,2019
Watsonville,CA,95076,36.9156,-121.7734,149364,9/30/2019,2019
Los Angeles,CA,90015,34.045773,-118.26591,150494,9/30/2019,2019
Malibu,CA,90265,34.0373,-118.6861,149326,9/30/2019,2019
Richmond,CA,94804,37.919899,-122.3486,149348,9/30/2019,2019
Los Angeles,CA,90481,34.073086,-118.38923,150487,9/30/2019,2019
Los Angeles,CA,90015,34.045773,-118.26591,150495,9/30/2019,2019
San Ramon,CA,94583,37.774899,-121.9799,149357,9/30/2019,2019
Pleasanton,CA,94588,37.700199,-121.9082,149345,9/30/2019,2019
Fairfield,CA,94534,38.256599,-122.0651,149309,9/30/2019,2019
San Diego,CA,92101,32.714603,-117.16303,150676,9/30/2019,2019
Stockton,CA,95202,37.952847,-121.28499,148520,10/1/2019,2019
Reedley,CA,93654,36.604317,-119.42915,153545,10/1/2019,2019
Escondido,CA,92025,33.103134,-117.07439,145681,10/1/2019,2019
Delhi,CA,95315,37.426449,-120.78587,151978,10/2/2019,2019
Hayward,CA,94544,37.635139,-122.07476,155977,10/3/2019,2019
Hayward,CA,94544,37.656342,-122.08388,155979,10/3/2019,2019
Indio,CA,92203,33.741428,-116.22887,146616,10/4/2019,2019
Irvine,CA,92618,33.677689,-117.75702,166574,10/4/2019,2019
Milpitas,CA,95035,37.413361,-121.89799,146645,10/5/2019,2019
Los Angeles,CA,90025,34.053638,-118.43021,146648,10/6/2019,2019
Hayward,CA,94544,37.641815,-122.06826,155981,10/9/2019,2019
Pittsburg,CA,94565,38.014465,-121.86958,146785,10/11/2019,2019
Los Angeles,CA,90290,34.234741,-118.60442,146926,10/12/2019,2019
Los Angeles,CA,90006,34.050228,-118.29114,146916,10/12/2019,2019
Redlands,CA,92373,34.055141,-117.20064,146917,10/12/2019,2019
Glendale,CA,91208,34.204033,-118.22689,146919,10/12/2019,2019
Los Angeles,CA,90045,33.954693,-118.39577,146912,10/12/2019,2019
Los Angeles,CA,90043,34.024395,-118.42643,146915,10/12/2019,2019
Fairfield,CA,94534,38.235603,-122.08276,146930,10/12/2019,2019
Torrance,CA,90503,33.843571,-118.34074,146920,10/12/2019,2019
Los Angeles,CA,90014,34.046913,-118.2465,146929,10/12/2019,2019
Los Angeles,CA,90034,34.016655,-118.42001,146908,10/12/2019,2019
Los Angeles,CA,90047,33.959724,-118.30459,146928,10/12/2019,2019
Los Angeles,CA,90025,34.052128,-118.44766,146935,10/12/2019,2019
Los Angeles,CA,90062,33.990276,-118.30885,146910,10/12/2019,2019
Studio City,CA,91604,34.142326,-118.37363,146931,10/12/2019,2019
Glendale,CA,91205,34.142799,-118.23541,146918,10/12/2019,2019
Los Angeles,CA,90064,34.027718,-118.4282,146936,10/12/2019,2019
Los Angeles,CA,90015,34.038666,-118.26125,146921,10/12/2019,2019
Escondido,CA,92026,33.147228,-117.10253,146960,10/15/2019,2019
Bakersfield,CA,93309,35.367554,-119.05084,146977,10/15/2019,2019
South Lake Tahoe,CA,96150,38.994762,-119.97346,143998,10/15/2019,2019
Santa Ana,CA,92704,33.736618,-117.91635,147027,10/17/2019,2019
Irvine,CA,92612,33.673,-117.8446,150181,10/19/2019,2019
Downey,CA,90242,33.923409,-118.12801,147130,10/22/2019,2019
Concord,CA,94520,37.974926,-122.03034,147107,10/22/2019,2019
Ontario,CA,91761,34.032612,-117.60734,148801,10/25/2019,2019
Chatsworth,CA,91311,34.257462,-118.58884,151053,10/29/2019,2019
Pismo Beach,CA,93449,35.157722,-120.66847,147371,10/29/2019,2019
Hayward,CA,94544,37.642838,-122.08635,155978,10/29/2019,2019
Citrus Heights,CA,95610,38.6646,-121.27223,147330,10/29/2019,2019
Westminster,CA,92683,33.745228,-118.01319,147442,11/1/2019,2019
Los Angeles,CA,90049,34.053547,-118.46703,151872,11/1/2019,2019
Sunnyvale,CA,94087,37.372761,-122.05762,151847,11/1/2019,2019
Sacramento,CA,95817,38.552483,-121.4487,25501,11/1/2019,2019
Los Angeles,CA,90041,34.138763,-118.21523,151853,11/1/2019,2019
Chino,CA,91710,34.026592,-117.69058,151851,11/1/2019,2019
Arcadia,CA,91006,34.107254,-118.0244,147441,11/1/2019,2019
Sacramento,CA,95817,38.553215,-121.45126,147450,11/1/2019,2019
Sacramento,CA,95815,38.599693,-121.42705,7286,11/1/2019,2019
Long Beach,CA,90807,33.82185,-118.18484,151852,11/1/2019,2019
Pasadena,CA,91107,34.145409,-118.10126,151850,11/1/2019,2019
Oakland,CA,94612,37.807846,-122.26508,147452,11/2/2019,2019
Orange,CA,92868,33.780235,-117.89243,147561,11/7/2019,2019
Montclair,CA,91763,34.082405,-117.69488,39912,11/8/2019,2019
Santa Rosa,CA,95401,38.438606,-122.71777,147646,11/9/2019,2019
South San Francisco,CA,94080,37.656162,-122.40363,148590,11/11/2019,2019
South San Francisco,CA,94080,37.657761,-122.40161,148589,11/11/2019,2019
South San Francisco,CA,94080,37.655579,-122.4031,148591,11/11/2019,2019
Riverside,CA,92507,33.93972,-117.2856,149153,11/14/2019,2019
Thousand Oaks,CA,91363,34.178642,-118.84919,149165,11/15/2019,2019
Simi Valley,CA,93065,34.277946,-118.77803,149232,11/17/2019,2019
Simi Valley,CA,93065,34.279472,-118.77971,149233,11/17/2019,2019
Simi Valley,CA,93065,34.279369,-118.77917,149231,11/17/2019,2019
Napa,CA,94558,38.2971,-122.3025,150203,11/19/2019,2019
Palo Alto,CA,94304,37.4417,-122.1702,150208,11/19/2019,2019
Menlo Park,CA,94025,37.423401,-122.1982,150206,11/19/2019,2019
Santa Rosa,CA,95401,38.4594,-122.7302,150204,11/19/2019,2019
Red Bluff,CA,96080,40.182201,-122.2275,150221,11/19/2019,2019
Menifee,CA,92584,33.6796,-117.1741,150226,11/19/2019,2019
Anaheim,CA,92807,33.860348,-117.79523,166561,11/20/2019,2019
San Diego,CA,92123,32.808636,-117.14587,149402,11/22/2019,2019
Bridgeport,CA,93517,38.255688,-119.23194,149421,11/22/2019,2019
San Diego,CA,92121,32.889454,-117.16164,149437,11/23/2019,2019
Van Nuys,CA,91405,34.213379,-118.46044,149450,11/23/2019,2019
Huron,CA,93234,36.199001,-120.10427,149440,11/23/2019,2019
Los Angeles,CA,90024,34.059563,-118.44089,149503,11/26/2019,2019
Los Angeles,CA,90026,34.073711,-118.25148,149574,11/27/2019,2019
Los Angeles,CA,90731,33.755127,-118.29237,149583,11/27/2019,2019
Los Angeles,CA,90008,34.012066,-118.33436,149571,11/27/2019,2019
Chatsworth,CA,91311,34.25034,-118.60618,149569,11/27/2019,2019
Los Angeles,CA,90028,34.095142,-118.33899,149572,11/27/2019,2019
Los Angeles,CA,90025,34.048466,-118.44063,149573,11/27/2019,2019
Studio CIty,CA,90068,34.131786,-118.35249,149581,11/27/2019,2019
Los Angeles,CA,90731,33.7551,-118.2922,149584,11/27/2019,2019
Los Angeles,CA,90065,34.123196,-118.22404,149538,11/27/2019,2019
Sylmar,CA,91342,34.307911,-118.43108,149568,11/27/2019,2019
Pleasanton,CA,94588,37.70068,-121.8844,149638,11/28/2019,2019
Claremont,CA,91711,34.1022,-117.71103,149616,11/28/2019,2019
Murrieta,CA,92563,33.554054,-117.17677,149639,11/28/2019,2019
Hollywood,CA,90028,34.100574,-118.32744,152556,11/30/2019,2019
Garden Grove,CA,92844,33.773296,-117.99226,150281,12/2/2019,2019
Long Beach,CA,90802,33.765602,-118.19566,149661,12/3/2019,2019
Atherton,CA,94027,37.458115,-122.22021,149738,12/5/2019,2019
Redwood City,CA,94062,37.482265,-122.26347,149739,12/5/2019,2019
Redwood City,CA,94063,37.481781,-122.21664,149735,12/5/2019,2019
Foothill Ranch,CA,92610,33.681114,-117.67068,149741,12/5/2019,2019
Redwood City,CA,94061,37.460148,-122.23861,149737,12/5/2019,2019
Sherman Oaks,CA,91423,34.157921,-118.43948,149736,12/5/2019,2019
Concord,CA,94521,37.954075,-121.96502,149792,12/7/2019,2019
Los Angeles,CA,90011,34.004436,-118.25657,149791,12/7/2019,2019
Fairfield,CA,94533,38.257732,-122.04952,166569,12/9/2019,2019
Vacaville,CA,95687,38.367306,-121.95686,149834,12/10/2019,2019
Los Angeles,CA,90002,33.941036,-118.23907,149832,12/10/2019,2019
Los Angeles,CA,90002,33.942776,-118.23895,149831,12/10/2019,2019
Los Angeles,CA,90047,33.93869,-118.30915,149833,12/10/2019,2019
Studio City,CA,91604,34.14172,-118.37507,149889,12/11/2019,2019
Los Angeles,CA,90015,34.043907,-118.25993,149890,12/11/2019,2019
National City,CA,91950,32.675072,-117.09773,149894,12/11/2019,2019
Thousand Oaks,CA,91360,34.184311,-118.88643,149958,12/12/2019,2019
Thousand Oaks,CA,91360,34.184982,-118.87672,149955,12/12/2019,2019
Los Angeles,CA,90003,33.97414,-118.28279,149946,12/12/2019,2019
Thousand Oaks,CA,91360,34.185875,-118.89005,149957,12/12/2019,2019
Los Angeles,CA,90013,34.047768,-118.24741,149945,12/12/2019,2019
Huntington Beach,CA,92649,33.729774,-118.0267,150009,12/13/2019,2019
Cerritos,CA,90703,33.865044,-118.10302,150024,12/14/2019,2019
Baker,CA,92309,35.27747,-116.05671,150029,12/14/2019,2019
Riverside,CA,92505,33.906605,-117.4696,150246,12/17/2019,2019
San Clemente,CA,92673,33.454826,-117.60665,150325,12/18/2019,2019
Los Angeles,CA,90066,33.996372,-118.42726,150357,12/19/2019,2019
Williams,CA,95987,39.155602,-122.1493,150821,12/19/2019,2019
Downey,CA,90242,33.919151,-118.12881,150337,12/19/2019,2019
Sun Valley,CA,91352,34.225334,-118.38437,103789,12/20/2019,2019
Paso Robles,CA,93446,35.630604,-120.6921,150384,12/20/2019,2019
Glendale,CA,91205,34.142445,-118.23379,150386,12/20/2019,2019
Carson,CA,90745,33.809139,-118.28619,150385,12/20/2019,2019
Alameda,CA,94501,37.788586,-122.27979,150477,12/21/2019,2019
Santa Ana,CA,92705,33.760593,-117.83594,150479,12/21/2019,2019
San Jose,CA,95118,37.247608,-121.8745,150783,12/23/2019,2019
Kerman,CA,93630,36.725655,-120.06542,153111,12/25/2019,2019
San Jose,CA,95129,37.299774,-121.98169,150802,12/25/2019,2019
Kerman,CA,93630,36.7351,-120.06315,153112,12/25/2019,2019
San Diego,CA,92154,32.580776,-117.03403,150806,12/26/2019,2019
Oxnard,CA,93030,34.197838,-119.17456,70056,12/30/2019,2019
Camarillo,CA,93010,34.242901,-119.01849,151936,12/30/2019,2019
Oxnard,CA,93030,34.199734,-119.17915,70057,12/30/2019,2019
Camarillo,CA,93012,34.225773,-119.02107,151943,12/31/2019,2019
Culver City,CA,90230,33.982601,-118.3966,21524,12/31/2019,2019
Camarillo,CA,93010,34.220184,-119.04238,151942,12/31/2019,2019
Camarillo,CA,93010,34.232712,-119.05186,151941,12/31/2019,2019
Hesperia,CA,92345,34.425461,-117.37168,151969,1/1/2020,2020
Los Angeles,CA,90029,34.094997,-118.28245,165532,1/1/2020,2020
Buena Park,CA,90621,33.85725,-118.00092,151971,1/1/2020,2020
Cupertino,CA,95014,37.321751,-122.00861,170935,1/1/2020,2020
Bishop,CA,93514,37.373676,-118.39343,151970,1/1/2020,2020
Burbank,CA,91505,34.199982,-118.37006,151972,1/1/2020,2020
Willows,CA,95988,39.525494,-122.21859,152121,1/4/2020,2020
Gilroy,CA,95020,37.024307,-121.56286,152120,1/4/2020,2020
Los Angeles,CA,90007,34.027977,-118.27751,152229,1/7/2020,2020
Novato,CA,94949,38.075771,-122.57449,152228,1/7/2020,2020
Los Angeles,CA,90015,34.03503,-118.25246,152291,1/8/2020,2020
Los Angeles,CA,90019,34.04863,-118.35365,152292,1/8/2020,2020
Los Angeles,CA,91343,34.221519,-118.46956,152337,1/9/2020,2020
Los Angeles,CA,90015,34.235622,-118.52541,152363,1/10/2020,2020
Pasadena,CA,91105,34.144894,-118.14673,152370,1/10/2020,2020
Los Angeles,CA,91364,34.166492,-118.58524,152366,1/10/2020,2020
McClellan Park,CA,95652,38.657719,-121.38836,152348,1/10/2020,2020
Los Angeles,CA,91352,34.221775,-118.40576,152367,1/10/2020,2020
Los Angeles,CA,91602,34.139942,-118.37833,152369,1/10/2020,2020
Los Angeles,CA,91402,34.229137,-118.45038,152368,1/10/2020,2020
Los Angeles,CA,91356,34.169056,-118.57657,152365,1/10/2020,2020
Truckee,CA,96161,39.319595,-120.20853,152396,1/11/2020,2020
Pismo Beach,CA,93449,35.136776,-120.62933,152395,1/11/2020,2020
Los Angeles,CA,91326,34.275913,-118.56223,152420,1/14/2020,2020
Riverside,CA,92518,33.910862,-117.28992,166632,1/14/2020,2020
Grand Terrace,CA,92313,34.034954,-117.30692,152433,1/15/2020,2020
Lamont,CA,93241,35.257984,-118.90369,166579,1/15/2020,2020
Fresno,CA,93721,36.73888,-119.79741,151896,1/16/2020,2020
Los Angeles,CA,90046,34.097893,-118.3491,152475,1/16/2020,2020
Paso Robles,CA,93446,35.650246,-120.67045,152455,1/16/2020,2020
Salinas,CA,93901,36.650768,-121.61855,152483,1/17/2020,2020
Los Angeles,CA,90019,34.048313,-118.34344,152508,1/17/2020,2020
San Diego,CA,92123,32.804596,-117.11514,152513,1/17/2020,2020
San Luis Obispo,CA,93405,35.331463,-120.73872,152484,1/17/2020,2020
Hollister,CA,95023,36.893852,-121.40041,152481,1/17/2020,2020
Cupertino,CA,95014,37.31945,-122.04388,152488,1/17/2020,2020
Dublin,CA,94568,37.706539,-121.90093,152493,1/17/2020,2020
Santa Ana,CA,92705,33.775414,-117.87126,152732,1/20/2020,2020
San Jose,CA,95128,37.300228,-121.95124,152854,1/20/2020,2020
Los Angeles,CA,90035,34.054169,-118.38345,152837,1/20/2020,2020
Hayward,CA,94545,37.651794,-122.10202,152866,1/20/2020,2020
La Jolla,CA,92037,32.868481,-117.23151,152725,1/20/2020,2020
Santa Ana,CA,92705,33.773739,-117.86982,152731,1/20/2020,2020
Costa Mesa,CA,92627,33.642712,-117.92062,152736,1/20/2020,2020
Santa Ana,CA,92705,33.776131,-117.86834,152733,1/20/2020,2020
Long Beach,CA,90803,33.757,-118.1114,152826,1/20/2020,2020
Manhattan Beach,CA,90266,33.882866,-118.39642,152834,1/20/2020,2020
Manhattan Beach,CA,90266,33.883442,-118.39646,152833,1/20/2020,2020
Riverside,CA,92503,33.908859,-117.45738,152727,1/20/2020,2020
Santa Ana,CA,92705,33.774136,-117.86847,152734,1/20/2020,2020
Oakland,CA,94621,37.752071,-122.2032,152863,1/20/2020,2020
Huntington Beach,CA,92648,33.675838,-117.98749,152738,1/20/2020,2020
Northridge,CA,91324,34.2388,-118.55499,152850,1/20/2020,2020
Huntington Beach,CA,92647,33.730843,-117.99053,152741,1/20/2020,2020
Montebello,CA,90640,34.03545,-118.08173,152840,1/20/2020,2020
San Diego,CA,92119,32.802593,-117.0129,152720,1/20/2020,2020
Long Beach,CA,90803,33.75745,-118.11166,152827,1/20/2020,2020
Novato,CA,94945,38.088192,-122.55188,152874,1/20/2020,2020
Pasadena,CA,91101,34.139351,-118.13361,152841,1/20/2020,2020
San Diego,CA,92110,32.751545,-117.21732,152722,1/20/2020,2020
Novato,CA,94945,38.122402,-122.60345,152876,1/20/2020,2020
San Leandro,CA,94578,37.702126,-122.12572,152864,1/20/2020,2020
Huntington Beach,CA,92648,33.676804,-117.98754,152737,1/20/2020,2020
Long Beach,CA,90808,33.829376,-118.08632,152829,1/20/2020,2020
Long Beach,CA,90803,33.756401,-118.1103,152825,1/20/2020,2020
Emeryville,CA,94606,37.832684,-122.29292,152862,1/20/2020,2020
Montclair,CA,91763,34.087292,-117.69585,152729,1/20/2020,2020
Millbrae,CA,94030,37.603714,-122.39462,152857,1/20/2020,2020
Huntington Beach,CA,92648,33.680351,-118.00455,152739,1/20/2020,2020
Westminster,CA,92683,33.74773,-118.01128,152822,1/20/2020,2020
La Mesa,CA,91941,32.746559,-116.95922,152718,1/20/2020,2020
Daly City,CA,94015,37.670643,-122.47223,152859,1/20/2020,2020
Long Beach,CA,90808,33.829292,-118.08719,152828,1/20/2020,2020
Riverside,CA,92503,33.91254,-117.45818,152728,1/20/2020,2020
Fairfield,CA,94533,38.261021,-122.05515,152878,1/20/2020,2020
Los Angeles,CA,90036,34.071537,-118.34457,152838,1/20/2020,2020
San Jose,CA,95122,37.324078,-121.81352,152853,1/20/2020,2020
Glendale,CA,91206,34.151272,-118.24554,152843,1/20/2020,2020
Chula Vista,CA,91915,32.625435,-116.96677,152716,1/20/2020,2020
Concord,CA,94520,37.972626,-122.05949,152870,1/20/2020,2020
Fremont,CA,94538,37.504639,-121.972,152855,1/20/2020,2020
San Diego,CA,92103,32.747677,-117.15788,152721,1/20/2020,2020
Huntington Beach,CA,92648,33.680195,-118.00462,152740,1/20/2020,2020
Los Angeles,CA,90017,34.046265,-118.25741,152839,1/20/2020,2020
Hermosa Beach,CA,90254,33.865963,-118.39391,152832,1/20/2020,2020
Long Beach,CA,90803,33.7556,-118.1094,152824,1/20/2020,2020
Newark,CA,94560,37.526711,-122.00021,152856,1/20/2020,2020
Northridge,CA,91324,34.240631,-118.5552,152849,1/20/2020,2020
Napa,CA,94559,38.302273,-122.28122,152877,1/20/2020,2020
Santa Barbara,CA,93101,34.418964,-119.70093,152851,1/20/2020,2020
Glendale,CA,91204,34.145607,-118.25981,152847,1/20/2020,2020
North Hollywood,CA,91601,34.165298,-118.36978,152848,1/20/2020,2020
San Jose,CA,95122,37.326553,-121.81465,152852,1/20/2020,2020
San Francisco,CA,94132,37.728241,-122.47572,152860,1/20/2020,2020
Pasadena,CA,91105,34.13826,-118.14799,152842,1/20/2020,2020
Concord,CA,94520,37.971497,-122.05684,152872,1/20/2020,2020
Glendale,CA,91206,34.151291,-118.2461,152844,1/20/2020,2020
Daly City,CA,94015,37.673325,-122.47163,152858,1/20/2020,2020
Hayward,CA,94545,37.650867,-122.10477,152865,1/20/2020,2020
Riverside,CA,92503,33.909367,-117.45592,152726,1/20/2020,2020
Torrance,CA,90503,33.832443,-118.35135,152830,1/20/2020,2020
La Jolla,CA,92037,32.868629,-117.23099,152724,1/20/2020,2020
Novato,CA,94947,38.063396,-122.53376,152873,1/20/2020,2020
Chula Vista,CA,91915,32.62566,-116.96528,152717,1/20/2020,2020
Los Angeles,CA,90024,34.061481,-118.44717,152836,1/20/2020,2020
Glendale,CA,91204,34.14505,-118.26088,152846,1/20/2020,2020
Concord,CA,94520,37.971508,-122.05763,152871,1/20/2020,2020
Torrance,CA,90503,33.832222,-118.3513,152831,1/20/2020,2020
Glendale,CA,91210,34.146278,-118.2564,152845,1/20/2020,2020
Pleasanton,CA,94588,37.693348,-121.92916,152868,1/20/2020,2020
Hollywood,CA,90028,34.102543,-118.33944,155128,1/20/2020,2020
Brentwood,CA,94513,37.944035,-121.7353,152869,1/20/2020,2020
Pleasanton,CA,94588,37.693256,-121.92805,152867,1/20/2020,2020
Novato,CA,94945,38.094669,-122.55669,152875,1/20/2020,2020
El Cajon,CA,92020,32.805046,-116.96498,152719,1/20/2020,2020
San Diego,CA,92111,32.819328,-117.17976,152723,1/20/2020,2020
Irvine,CA,92604,33.705105,-117.7853,152735,1/20/2020,2020
Los Angeles,CA,90064,34.037457,-118.44048,152835,1/20/2020,2020
Westminster,CA,92683,33.746239,-118.01362,152823,1/20/2020,2020
Seal Beach,CA,90740,33.759312,-118.07857,152568,1/22/2020,2020
Los Angeles,CA,90230,33.984596,-118.40054,152974,1/23/2020,2020
Los Angeles,CA,91316,34.161293,-118.50332,152947,1/23/2020,2020
Los Angeles,CA,90015,33.865574,-118.28166,152967,1/23/2020,2020
Los Angeles,CA,91405,34.201286,-118.4285,152936,1/23/2020,2020
Los Angeles,CA,90020,34.063789,-118.30544,152978,1/23/2020,2020
Los Angeles,CA,90068,34.146584,-118.33344,152949,1/23/2020,2020
Los Angeles,CA,90007,34.025711,-118.27608,152960,1/23/2020,2020
Los Angeles,CA,90016,34.039726,-118.3418,152980,1/23/2020,2020
Los Angeles,CA,90007,34.022835,-118.27469,152914,1/23/2020,2020
Los Angeles,CA,91604,34.150276,-118.40352,152953,1/23/2020,2020
Los Angeles,CA,91306,34.201183,-118.58564,152906,1/23/2020,2020
Los Angeles,CA,90012,34.056145,-118.24927,152946,1/23/2020,2020
Los Angeles,CA,90032,34.064144,-118.19463,152911,1/23/2020,2020
Los Angeles,CA,90012,34.067871,-118.23056,152969,1/23/2020,2020
Los Angeles,CA,90034,34.037674,-118.37472,152913,1/23/2020,2020
Los Angeles,CA,90062,34.016129,-118.30881,152907,1/23/2020,2020
Los Angeles,CA,91342,34.311619,-118.47114,152932,1/23/2020,2020
Tarzana,CA,91356,34.172085,-118.53417,152976,1/23/2020,2020
Los Angeles,CA,90732,33.727016,-118.31029,152979,1/23/2020,2020
Los Angeles,CA,90015,34.034542,-118.27266,152952,1/23/2020,2020
Los Angeles,CA,90020,34.068718,-118.293,152912,1/23/2020,2020
Lake Balboa,CA,91406,34.19392,-118.49242,152966,1/23/2020,2020
Los Angeles,CA,91405,34.20118,-118.42036,152923,1/23/2020,2020
